PRODUCT NAME,CATEGORY,Variant SKU,prod code,HSN CODE,GST%,ttl,MRP,DISCOUNT,SELLING RATE EXCLUDING GST,IMAGE-1,IMAGE-2,IMAGE-3,IMAGE-4,IMAGE-5,IMAGE-6,IMAGE-7,IMAGE-8,IMAGE-9,IMAGE-10,,,,,
7218 Wireless/Bluetooth Portable Mobile Speaker (Multicolour),Mobile Accessories,7218_B_Speaker_BS_1069,7218,392690,18%,1251,2000,30,1186,https://cdn.shopify.com/s/files/1/1916/9825/products/1_ff8d6ef0-5065-4f52-aebf-c53916b7b2f2_1.jpg?v=1632137216,https://cdn.shopify.com/s/files/1/1916/9825/products/4_62a3dc73-fbf8-4540-bf0f-75f2bd7fae74.jpg?v=1632137216,https://cdn.shopify.com/s/files/1/1916/9825/products/5_a684da1b-07e7-4c50-a579-c6525a5e8708.jpg?v=1632137216,https://cdn.shopify.com/s/files/1/1916/9825/products/6_65af69eb-520a-436d-becd-fb37b9bfb4cb.jpg?v=1632137216,https://cdn.shopify.com/s/files/1/1916/9825/products/3_a534ee39-63db-450d-a3dd-89c698226099.jpg?v=1632137216,https://cdn.shopify.com/s/files/1/1916/9825/products/2_f47622a9-e37d-49da-909d-635952d77cd6.jpg?v=1632137216,,,,,,,,,
7219 Reusable and Washable Anti Pollution/Virus Face Pink Mask,"Beauty, Health & Personal Care",7219_Pink_Mask_100Pc,7219,63079090,5%,331,400,5,361,https://cdn.shopify.com/s/files/1/1916/9825/products/07_93ac7258-3075-45ff-90d1-afc0c73113c7.jpg?v=1632226586,https://cdn.shopify.com/s/files/1/1916/9825/products/03_38be4a3f-d689-4090-b179-e00d38e399c7.jpg?v=1632227171,https://cdn.shopify.com/s/files/1/1916/9825/products/04_1a5d2d8b-d481-4f87-a2e5-bf9c052cc67b.jpg?v=1632227171,https://cdn.shopify.com/s/files/1/1916/9825/products/05_dba4b56b-2160-4569-9e91-d88d1b1a5711.jpg?v=1632227171,https://cdn.shopify.com/s/files/1/1916/9825/products/06_c769ad75-754b-4634-b7a1-481cd4615d3e.jpg?v=1632227170,https://cdn.shopify.com/s/files/1/1916/9825/products/01_e334ddad-9132-4f7f-950f-2b74fd25c4a0.jpg?v=1632227170,https://cdn.shopify.com/s/files/1/1916/9825/products/02_7b69e4d6-d366-4130-bd42-83a0e12f851a.jpg?v=1632226586,,,,,,,,
7220 Designer Mobile Pop Holder (100 units),,7220_100Pc_Mobile_Pop,7220,392690,18%,651,1500,50,635,https://cdn.shopify.com/s/files/1/1916/9825/products/07_c9a1ba4e-957b-4bf9-9608-8e573a80b322_2.jpg?v=1633091598,https://cdn.shopify.com/s/files/1/1916/9825/products/03_4983fc7c-b77e-4afa-9615-b15617bb0bf8_1.jpg?v=1633091598,https://cdn.shopify.com/s/files/1/1916/9825/products/06_78c7c1de-1549-47df-974f-c9c8cec350c9_1.jpg?v=1633091598,https://cdn.shopify.com/s/files/1/1916/9825/products/04_1fdf1bc4-2497-4666-bb93-d878f9a2fdc1_1.jpg?v=1633091598,https://cdn.shopify.com/s/files/1/1916/9825/products/0000002_1.jpg?v=1633091598,https://cdn.shopify.com/s/files/1/1916/9825/products/00000_1.jpg?v=1633091598,https://cdn.shopify.com/s/files/1/1916/9825/products/05_c1ead052-1a79-4d85-8e36-8c4423b5f20e_1.jpg?v=1633091598,https://cdn.shopify.com/s/files/1/1916/9825/products/08_1f5fb566-6415-46c9-b8c4-0aed9a71dee5_1.jpg?v=1633091598,,,,,,,
"7221 Festival Decorative - LED Tealight Candles (White, 24 Pcs)",Home Decor,7221_White_Color_Tealight,7221,940530,18%,480,1000,45,466,https://cdn.shopify.com/s/files/1/1916/9825/products/722104.jpg?v=1632749574,https://cdn.shopify.com/s/files/1/1916/9825/products/722115.jpg?v=1632749574,https://cdn.shopify.com/s/files/1/1916/9825/products/722112.jpg?v=1632749574,https://cdn.shopify.com/s/files/1/1916/9825/products/722109_b9463cb1-9a1f-4360-8ab4-1f655b1ea783.jpg?v=1632749574,https://cdn.shopify.com/s/files/1/1916/9825/products/722105.jpg?v=1632749574,https://cdn.shopify.com/s/files/1/1916/9825/products/722106.jpg?v=1632749574,https://cdn.shopify.com/s/files/1/1916/9825/products/722110.jpg?v=1632749574,https://cdn.shopify.com/s/files/1/1916/9825/products/722111.jpg?v=1632749574,https://cdn.shopify.com/s/files/1/1916/9825/products/722103.jpg?v=1632749574,,,,,,
7223 Universal Dashboard Mobile Holder with 360* Rotating Mount,Mobile Holder & Stand,7223_Car_Tab_Holder_C11,7223,392690,18%,289,300,0,254,https://cdn.shopify.com/s/files/1/1916/9825/products/7223_1.jpg?v=1634033336,https://cdn.shopify.com/s/files/1/1916/9825/products/03_962b8930-8db3-4c43-bc8f-1b8f27ebba4d.jpg?v=1634033336,https://cdn.shopify.com/s/files/1/1916/9825/products/06_9d445520-60fb-4ab5-b1c8-46dc01849910.jpg?v=1634033337,https://cdn.shopify.com/s/files/1/1916/9825/products/04_b8c46fc4-c028-4ea5-ac18-554457245e79.jpg?v=1634033337,https://cdn.shopify.com/s/files/1/1916/9825/products/05_a8fa17dd-8bf8-4cba-a143-088c89330493.jpg?v=1634033337,https://cdn.shopify.com/s/files/1/1916/9825/products/02_b5af6be5-e278-4fb3-a8c8-21e45072fe46.jpg?v=1634033337,https://cdn.shopify.com/s/files/1/1916/9825/products/08_087315fc-5ae3-4f3e-89b7-c75d06ac96e6.jpg?v=1634033337,https://cdn.shopify.com/s/files/1/1916/9825/products/07_d2b10938-43ab-42bd-a6e7-a67a9b7de963.jpg?v=1634033337,,,,,,,
7605 Cube Combo Set (Pack of 20) (Multi Coloured),Toys For Kids,7605_20Pc_Antic_Cube,7605,392690,18%,471,600,15,432,https://cdn.shopify.com/s/files/1/1916/9825/products/7605SKUCODE.jpg?v=1614288975,https://cdn.shopify.com/s/files/1/1916/9825/products/1_a64336bd-5a1b-4745-ad27-63fa0ba268b4.jpg?v=1614288976,https://cdn.shopify.com/s/files/1/1916/9825/products/8_1662a752-f925-4757-8291-f4a709fa2cad.jpg?v=1614288980,https://cdn.shopify.com/s/files/1/1916/9825/products/3_06b0a328-fada-40b6-a0c6-41d55fd539c9.jpg?v=1614288981,https://cdn.shopify.com/s/files/1/1916/9825/products/4_bcad6c30-4c3a-49b4-b3f9-4a7c5b994118.jpg?v=1614288983,https://cdn.shopify.com/s/files/1/1916/9825/products/6_875758f0-9588-41c1-95a4-a37b213c4e14.jpg?v=1614288985,https://cdn.shopify.com/s/files/1/1916/9825/products/d457eaff-589f-4b61-be66-95e305df4d80.jpg?v=1614288987,,,,,,,,
"7607 Bubble Stick with Windmill Fan Toy for Kids (Multicolors, Pack of 24)",Toys For Kids,7607_AT10_Bubbles_Wand_24Pcs,7607,950300,18%,859,1000,5,805,https://cdn.shopify.com/s/files/1/1916/9825/products/460701.jpg?v=1627574277,https://cdn.shopify.com/s/files/1/1916/9825/products/4607002.jpg?v=1627574279,https://cdn.shopify.com/s/files/1/1916/9825/products/1910_2_1024x1024_7ee7e98c-2c96-4856-b757-009ada958239.jpg?v=1627574282,https://cdn.shopify.com/s/files/1/1916/9825/products/1910_3_1024x1024_c07e24b1-dc88-448a-97dd-6338437d7ba8.jpg?v=1627574284,https://cdn.shopify.com/s/files/1/1916/9825/products/1910_5_1024x1024_544e691e-6df1-4d29-8940-a562b864afb5.jpg?v=1627574286,https://cdn.shopify.com/s/files/1/1916/9825/products/1910_1_1024x1024_db71feef-4905-4ea3-9400-a991a42825fa.jpg?v=1627574289,https://cdn.shopify.com/s/files/1/1916/9825/products/760702.jpg?v=1627574291,,,,,,,,
7806 Chocolate almonds (96 GMs),,7806_ea_96_can,7806,180610,18%,304,500,35,275,https://cdn.shopify.com/s/files/1/1916/9825/products/780601.jpg?v=1632290994,https://cdn.shopify.com/s/files/1/1916/9825/products/41ydsku58IL.jpg?v=1632291577,https://cdn.shopify.com/s/files/1/1916/9825/products/61sK8oq6m3L._SL1500.jpg?v=1632291577,https://cdn.shopify.com/s/files/1/1916/9825/products/61prbIJboUL._SL1500.jpg?v=1632291577,https://cdn.shopify.com/s/files/1/1916/9825/products/780603.jpg?v=1632291577,https://cdn.shopify.com/s/files/1/1916/9825/products/ALM96_2_f9962a4c-f58f-4b26-9f69-ed7269c8c2e3.jpg?v=1632291577,https://cdn.shopify.com/s/files/1/1916/9825/products/780602.jpg?v=1632291577,https://cdn.shopify.com/s/files/1/1916/9825/products/71kgLfqc0lL._SL1500_85201216-44df-4c84-8857-56c7baede9c9.jpg?v=1632291577,,,,,,,
8006 Multipurpose Foldable Laptop Table,Home Improvement,8006_Foldable_Barbie_Table,8006,392490,18%,800,2000,55,763,https://cdn.shopify.com/s/files/1/1916/9825/products/2_f2751ae2-af59-4ce2-9a3f-1450880c5805.jpg?v=1632828577,https://cdn.shopify.com/s/files/1/1916/9825/products/3_bc82a4a7-e291-42cc-9e07-476190a049dd.jpg?v=1632828577,https://cdn.shopify.com/s/files/1/1916/9825/products/4_6df84ff6-eb36-451f-9381-b3ed53a5838c.jpg?v=1632828577,https://cdn.shopify.com/s/files/1/1916/9825/products/5_9ba67f62-6bc0-43c9-9550-149b3727ca9b.jpg?v=1632828577,https://cdn.shopify.com/s/files/1/1916/9825/products/6_35bce697-78c1-4341-b23a-e657d7f759fc.jpg?v=1632828577,https://cdn.shopify.com/s/files/1/1916/9825/products/7_449375dc-ace1-402b-b68f-b31d118bfad9.jpg?v=1632828577,,,,,,,,,
8007 Avengers Foldable Laptop Table for Online Study and Childrens,Home Improvement,8007_Foldable_Avengers_Table,8007,392490,18%,800,2000,55,763,https://cdn.shopify.com/s/files/1/1916/9825/products/800706_a197cabd-ab42-4e47-ad7f-f1c8a6d1ca8c.jpg?v=1632828530,https://cdn.shopify.com/s/files/1/1916/9825/products/800701_828b984c-f513-4c4b-b6f1-c7a0d43bb608.jpg?v=1632828530,https://cdn.shopify.com/s/files/1/1916/9825/products/800703_7ad79c62-ee6c-4e82-95de-6af81c4ee1d1.jpg?v=1632828530,https://cdn.shopify.com/s/files/1/1916/9825/products/800704.jpg?v=1632828530,https://cdn.shopify.com/s/files/1/1916/9825/products/800705_0c04fc03-ff66-441a-901e-268e20b1f752.jpg?v=1632828530,https://cdn.shopify.com/s/files/1/1916/9825/products/800702_4ccbf565-d398-4c59-974d-11ee214ec682.jpg?v=1632828530,,,,,,,,,
8008L Foldable Black Table (Loose Pack),Home Improvement,8008L_Foldable_Black_Table,8008,392490,18%,700,1000,25,635,https://cdn.shopify.com/s/files/1/1916/9825/products/8008L.jpg?v=1632829887,https://cdn.shopify.com/s/files/1/1916/9825/products/Portable-Folding-Bed-Laptop-Table-Black_c28fe156-939c-4eac-bf72-b7e0f4ea2562.jpg?v=1632829887,https://cdn.shopify.com/s/files/1/1916/9825/products/800805_d52096ae-a35d-47bc-839f-c8aad7fc96c3.jpg?v=1632829887,https://cdn.shopify.com/s/files/1/1916/9825/products/800806.jpg?v=1632829887,https://cdn.shopify.com/s/files/1/1916/9825/products/800807.jpg?v=1632829887,https://cdn.shopify.com/s/files/1/1916/9825/products/800801_b9057477-dc30-4139-a0a0-86b55f312196.jpg?v=1632829887,https://cdn.shopify.com/s/files/1/1916/9825/products/800803.jpg?v=1632829887,https://cdn.shopify.com/s/files/1/1916/9825/products/800804.jpg?v=1632829887,https://cdn.shopify.com/s/files/1/1916/9825/products/800809_d5f44bfe-30c8-4e4a-9316-a2aedd9a9431.jpg?v=1632829887,,,,,,
