PRODUCT NAME,PROD CODE,CATEGORY,MRP,DISCOUNT,GST%,SELLING RATE,SELLING RATE WITHOUT GST,HSN CODE,Image Src
2579 Utility Knife Stainless Steel Blade with Strong Grip (pack of 12),2579,Kitchen,399,10,12,359,321,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/2579.jpg?v=1633754556
2581 Manual Aluminium Fruit Press Juicer,2581,Kitchen,699,15,12,594,530,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/2581.jpg?v=1633324012
1683 Motorcycle Two-Three-Wheel Flat tire Emergency Power Booster,1683,Automotive,1999,65,12,700,625,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/168301.jpg?v=1632573340
2488 Carbon Steel Oven Bakeware Baking Set,2488,Kitchen,2499,45,12,1374,1227,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/248801.jpg?v=1632570790
2562 Jumbo Stainless Steel Potato and Chips Maker & Slicer for Kitchen,2562,Kitchen,299,0,12,299,267,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/2562.jpg?v=1633934636
2573 Round Shape Carbon steel Muffin Cupcake Mould Case Bakeware,2573,Kitchen,299,0,12,299,267,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/257301_6c2b1e1f-3ff4-4fc5-9753-7fd982acfc82.jpg?v=1632546878
1697 Magic Toy Metal High Elasticity Steel Silver Appearing Cane Magic Toy Magic Steel,1697,Toys For Kids,599,35,12,389,348,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/169701_1.jpg?v=1632401412
2559 Pot Stand for Home Garden Balcony Living Room Decor,2559,Home Decor,599,5,12,569,508,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/255901_1.jpg?v=1632143395
2463 8 Piece Kitchen Knife Set for Kitchen,2463,Kitchen,499,0,12,499,446,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/254303.jpg?v=1630992396
1682 Pruning Shear Cutter for All Purpose Garden Use,1682,Garden,1499,35,12,974,870,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/168201.jpg?v=1630602494
2523 Ice Cream Serving Spoon Scooper (Stainless Steel),2523,Kitchen,299,0,12,299,267,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/252304.jpg?v=1629392208
4660 Adjustable Trouser Pants Hanger Organizer,4660,Home Improvement,399,0,12,399,356,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/466001.jpg?v=1628792161
2445 Manual Aluminium and Plastic Fruit Press Juicer,2445,Kitchen,799,15,12,679,606,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_cf5641f5-b52f-4fb0-9b44-57895995e8d9.jpg?v=1625166354
2313 Aluminum Alloy Manual Fruit Press Juicer Fruit Hand Squeezer Heavy Duty,2313,kitchen,1199,45,12,659,589,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/2313SKUCODE.jpg?v=1624558787
2285 Stainless Steel Knife Set With Chef Peeler And Scissor (6 Pieces),2285,Kitchen,1499,45,12,824,736,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/1588798489465.jpg?v=1615511486
0230 Stainless Steel Cloth Hanger (12 pcs),0230,Home Improvement,434,30,18,304,257,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/0230SKUCODE.jpg?v=1614899997
2281 Stainless Steel Garlic Presser /Crusher (Multicolour),2281,Kitchen,299,5,12,284,254,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/2281.SKUCODE.jpg?v=1616117778
"7007 Stainless Steel Stylish Cutlery Set with Spoons, Forks, Butter Knives for Stylish Dining (Set of 24 Pcs)",7007,Kitchen,899,10,12,809,722,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/7007SKUCODE.jpg?v=1613086020
"2240 Stainless Steel Kitchen Tool Set (Butcher Knife, Standard Knife, Peeler and Kitchen Scissor) - 4 Pcs",2240,Kitchen,299,0,12,299,267,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE2240.jpg?v=1613085880
2224 BBQ Tandoor Skewers Grill Sticks for Barbecue (Pack of 12),2224,Kitchen,399,20,12,319,285,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/2224.jpg?v=1612489202
2208 Steel Non-Stick Round Plate Cake Pizza Tray Baking Mould,2208,Kitchen,299,0,12,299,267,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/2208.jpg?v=1611889222
2201 Compact Stainless Steel Airtight Lunch Box Set - 4 pcs (3 Leakproof Containers and 1 Bottle),2201,"Kitchen Storage, Container & Rack",999,30,12,699,624,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/2201.jpg?v=1611278387
2189 Stainless Steel Expandable Kitchen Sink Dish Drainer,2189,"Kitchen Storage, Container & Rack",499,0,12,499,446,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/3f575524-ce72-4c02-b3c1-bccbf2482399.jpg?v=1610075392
2151 Stainless Steel Electric Kettle with Lid - 2 l,2151,Kitchen,899,20,12,719,642,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/cf77b55b-cdb4-434a-b12d-2cfa091b23ba.jpg?v=1606579698
2142 6 in 1 Stainless Steel Kitchen Chips Chopper Cutter Slicer and Grater with Handle,2142,Kitchen,699,10,12,629,562,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/71IZj7X4X8L._SL1280.jpg?v=1627130870
2095 Stainless Steel Cutlery Set with Stand - Pack of 24(Silver),2095,Kitchen,999,40,12,599,535,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/DSCN0211.jpg?v=1606578858
2094 Stainless Steel Cutlery Set with Plastic Storage Box (24 Pieces - Brown),2094,Kitchen,999,45,12,549,491,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/4d589561-cab8-4132-b6be-259d4e0e2949.jpg?v=1606578833
0746_Stainless Steel 2 Layer Plate & Bowl Stand Kitchen Utensil Rack/Cutlery Stand,0746,"Kitchen Storage, Container & Rack",779,10,12,701,626,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_dbc27c25-6a27-4b3d-a3fd-5a2f3e787aa5.jpg?v=1619125897
0740 Stainless Steel Puri Press/Puri Machine/Papad Maker Machine,0740,Kitchen,719,20,12,575,514,732393,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_e4feb39d-4493-484a-ad49-4abda466b2f1.jpg?v=1619125885
0104 New Stylish Stainless Steel Cutlery Set (24 pcs),0104,Kitchen,699,30,12,489,437,732394,https://cdn.shopify.com/s/files/1/1916/9825/products/0104.jpg?v=1617924220
2542 Stainless Steel and Plastic Insulated Lunch Box of 3 Air Tight Containers with Bag Cover,2542,Kitchen,499,5,12,474,423,732399,https://cdn.shopify.com/s/files/1/1916/9825/products/254201.jpg?v=1630921514
1316 Stainless Steel Fancy Water Bottle (500 ml),1316,"Kitchen Storage, Container & Rack",299,0,12,299,267,732399,https://cdn.shopify.com/s/files/1/1916/9825/products/31OfQ4h6PwL.jpg?v=1610075295
"0481_Aluminium Profile Handle, 8Inch (Silver)",0481,Hardware Fitting,299,0,18,299,253,760410,https://cdn.shopify.com/s/files/1/1916/9825/products/0481SKUCODE.jpg?v=1619125497
2278 Lemon Squeezer Press with Deep Bowl (Multicolour),2278,Kitchen,399,0,12,399,356,761510,https://cdn.shopify.com/s/files/1/1916/9825/products/2278SKUCODE.jpg?v=1614288596
"0414 Hand Tools - Plastic Powerful Hand Saw 18"" for Craftsmen",0414,Power & Hand tools,439,25,18,329,279,820110,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_8c4ddd4b-c802-4297-b2cb-ec06d9f22e71.jpg?v=1618531784
1729 Woodworking Folding Multi-purpose Gardening Saw Outdoor Logging Saw,1729,Garden,499,30,18,349,296,820290,https://cdn.shopify.com/s/files/1/1916/9825/products/1729.jpg?v=1630750798
"0422 Socket 1/4 Inch Combination Repair Tool Kit (Red, 46 pcs)",0422,Hardware,1499,30,18,1049,889,820340,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_dddb1369-2ee2-4534-82e8-f07748049e2a.jpg?v=1627573843
0438 Tubing Pipe Cutter,0438,Power & Hand tools,614,40,18,368,312,820340,https://cdn.shopify.com/s/files/1/1916/9825/products/0438.jpg?v=1615511164
1549 Bolt Cutter Wire Breaking Plier,1549,Power & Hand tools,399,15,18,339,287,820340,https://cdn.shopify.com/s/files/1/1916/9825/products/sffffffff.jpg?v=1608878038
1545 Heavy Duty Bolt Cutter,1545,Power & Hand tools,399,5,18,379,321,820340,https://cdn.shopify.com/s/files/1/1916/9825/products/154501.jpg?v=1608252353
0484 Gardening Tools - Heavy Duty Hedge Shear Adjustable Garden Scissor with Comfort Grip Handle,0484,Garden,754,30,18,528,447,820340,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_465265a6-75d0-4593-9abc-70d3e7672291.jpg?v=1619125510
1779 4-in-1 Stainless Steel Travel/Camping Folding Multi Swiss Cutlery Set,1779,Travel,299,0,18,299,253,820540,https://cdn.shopify.com/s/files/1/1916/9825/products/1779_1.jpg?v=1636805044
1559 Heavy Weight Double Side Scale Triangle Measurement Hand Tool,1559,0,499,15,18,424,359,820590,https://cdn.shopify.com/s/files/1/1916/9825/products/s-l1600_3.jpg?v=1610665489
1525 21 pcs T Shape Screwdriver Set Batch Head Ratchet Pawl Socket Spanner Hand Tools,1525,Power & Hand tools,299,5,18,284,241,820740,https://cdn.shopify.com/s/files/1/1916/9825/products/04_bf9f3e09-8907-469c-92af-7469ce6e326d.jpg?v=1606577709
1506 Professional Garden Scissor with Sharp Blade Comfortable Handle,1506,Garden,799,35,18,519,440,820750,https://cdn.shopify.com/s/files/1/1916/9825/products/GardenHandScissor01.jpg?v=1606577394
1505 Gardening Tool Wood Handle Cultivator Trowel Forks Tool Set (3 pack),1505,Garden,499,30,18,349,296,820750,https://cdn.shopify.com/s/files/1/1916/9825/products/28f420e2-3b13-454b-a201-1ff18f8f2222.jpg?v=1606577379
0459 Pencil Style Glass Cutter,0459,Power & Hand tools,349,25,18,262,222,820790,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_ba5f13be-696e-421d-b703-c703001aee6e.jpg?v=1619125433
"1548 Digital Vernier Caliper for Taking Internal, External Depth Thickness",1548,Office Supply,999,20,18,799,677,820790,https://cdn.shopify.com/s/files/1/1916/9825/products/41CasZnO3lL.jpg?v=1608878022
0410 Tiger Garden Shears Pruners Scissor,0410,Garden,274,5,18,260,221,820810,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_deb42aed-7958-49da-b057-ccc190aa08e4.jpg?v=1618531766
1746 Garden Sharp Cutter Pruners Scissor with grip-handle,1746,Garden,699,40,18,419,355,820890,https://cdn.shopify.com/s/files/1/1916/9825/products/174601.jpg?v=1632552048
0465 Stainless Steel Garden Scissors,0465,Garden,304,0,18,304,258,820890,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_6c8b14a8-b2ea-4788-9446-fe4da3d80f4e.jpg?v=1625755196
1305 Double Edge Shaving Razor Blade (Pack of 48),1305,"Beauty, Health & Personal Care",999,40,18,599,508,821210,https://cdn.shopify.com/s/files/1/1916/9825/products/48pcrazor.jpg?v=1608252283
1547 Stainless Steel Tailoring Scissor Sharp Cloth Cutting for Professionals (9.5inch) (Golden),1547,Stationery,399,0,18,399,338,821300,https://cdn.shopify.com/s/files/1/1916/9825/products/01_da3f8b9d-1aa3-44f7-8f49-66491cf07a72.jpg?v=1608252406
0560 Gold Plated Professional Cloth Cutting Scissor,0560,Stationery,499,15,18,424,359,821300,https://cdn.shopify.com/s/files/1/1916/9825/products/0560.jpg?v=1619125559
1223 Electric Baby Nail Trimmer with Grinding Heads for Newborn Infant and Toddler,1223,Baby Care,499,0,18,499,423,821420,https://cdn.shopify.com/s/files/1/1916/9825/products/WhatsAppImage2020-09-10at5.27.35PM_1.jpg?v=1606576538
1529 Disc Lock Security for Motorcycles Scooters Bikes,1529,Automotive,299,0,18,299,253,830110,https://cdn.shopify.com/s/files/1/1916/9825/products/1529DiscLockSecurityforMotorcyclesScootersBikes.jpg?v=1606577784
1657 Heavy Duty Bike Brake Lock - Locking System by Holding Handle Bar with Brake Lever,1657,Automotive,999,45,18,549,466,830140,https://cdn.shopify.com/s/files/1/1916/9825/products/03_3a9fc439-eda5-435a-b49d-e53090197b21.jpg?v=1627573998
1514 Wheel Padlock Disc Lock Security for Motorcycles Scooters Bikes,1514,Security,299,0,18,299,253,830140,https://cdn.shopify.com/s/files/1/1916/9825/products/515KB5ES5-L._SL1143.jpg?v=1606577541
"1246 Mosquito Repeller Rat Pest Repellent for Rats, Cockroach, Mosquito, Home Pest",1246,Repellents,299,0,18,299,253,830140,https://cdn.shopify.com/s/files/1/1916/9825/products/bea7ee34-539e-4ab4-864b-f79c07a31e50.jpg?v=1606576829
"1536 Universal 14 to 42 Inch Fix LED, LCD TV Monitor Wall Mount Stand",1536,Shelves & Racks,299,0,18,299,253,830210,https://cdn.shopify.com/s/files/1/1916/9825/products/15361.jpg?v=1611889090
1535 Movable Wall Mount Stand for 14-42-inch LCD LED TV,1535,Shelves & Racks,799,5,18,759,643,830210,https://cdn.shopify.com/s/files/1/1916/9825/products/51jqZE_21mL._SL1500.jpg?v=1607644512
"0574 Fast Air Inflation/Compressor for Automobile, Tyres, Sporting, Goods (250 PSI)",0574,Automotive,499,10,18,449,381,830230,https://cdn.shopify.com/s/files/1/1916/9825/products/0574.jpg?v=1619125587
1612 Vernier Caliper Digital LCD Display,1612,Office Supply,999,50,18,500,423,830710,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODE_f4bafb26-fb62-4c55-95b5-21a42cc033f7.jpg?v=1619126254
"0709 Dual-Cylinder Foot Pump, Portable Floor Bike Pump, 150PSI Air Pump",0709,Automotive,1199,25,12,899,803,841320,https://cdn.shopify.com/s/files/1/1916/9825/products/Untitled-6_fa90a810-94b3-4d0b-a3da-0822106ed9b7.jpg?v=1626365210
1710 Compact Portable Digital Tyre Inflator with Carrying Case,1710,Automotive,3399,10,12,3059,2731,841410,https://cdn.shopify.com/s/files/1/1916/9825/products/1710.jpg?v=1634126410
1735 High Pressure Bicycle Air Pump Tyre Inflator for Cycles,1735,Automotive,599,20,12,479,428,841410,https://cdn.shopify.com/s/files/1/1916/9825/products/173501.jpg?v=1632137383
1641 Car Tyre Inflator Rapid Mini Portable Air Compressor Pump,1641,Automotive,1999,45,18,1099,932,841410,https://cdn.shopify.com/s/files/1/1916/9825/products/164101.jpg?v=1628791892
1646 Digital Car Tyre Inflator Portable Air Compressor Pump,1646,Automotive,1999,30,18,1399,1186,841410,https://cdn.shopify.com/s/files/1/1916/9825/products/1646.jpg?v=1628791905
1691 Portable High Pressure Foot Air Pump Compressor for Car and Bike,1691,Automotive,1599,30,18,1119,949,841410,https://cdn.shopify.com/s/files/1/1916/9825/products/1691.jpg?v=1626365368
1618 Portable Electric Car Air Compressor Pump for Car and Bike Tyre,1618,Automotive,2999,45,18,1649,1398,841410,https://cdn.shopify.com/s/files/1/1916/9825/products/01_b18d5c95-678d-42c7-9cef-fea40559881b.jpg?v=1620322193
"0485 Portable Mini Foot Pump for Bicycle,Bike and car",0485,Automotive,744,40,12,446,399,841420,https://cdn.shopify.com/s/files/1/1916/9825/products/SKUCODEcopy_00ccb23c-5e3e-4ca4-9802-4a854a15c35d.jpg?v=1619125512
1580 Digital Multi-Purpose Kitchen Weighing Scale (TS500),1580,Kitchen,1999,45,18,1099,932,842310,https://cdn.shopify.com/s/files/1/1916/9825/products/1580.jpg?v=1614288351
1776 Castor Wheels Heavy Duty for Furniture Moving,1776,Home Improvement,1999,40,18,1199,1016,842810,https://cdn.shopify.com/s/files/1/1916/9825/products/1776_a91734f2-cac3-4dd0-b527-7732d74220cd.jpg?v=1636610720
1619 Furniture Lifter Mover Tool Set Heavy Duty Furniture Shifting and Mover,1619,Power & Hand tools,699,15,18,594,504,842810,https://cdn.shopify.com/s/files/1/1916/9825/products/161901.jpg?v=1629391900
1232 Handheld Portable Mini Electric Cordless Sewing Machine for Beginners,1232,Home Improvement,499,15,12,424,379,845210,https://cdn.shopify.com/s/files/1/1916/9825/products/51xqzkCHNRL.jpg?v=1606576634
1220 Portable Mini Hand Tailor Machine for Sewing Stitching,1220,Home Improvement,1399,30,12,979,874,845210,https://cdn.shopify.com/s/files/1/1916/9825/products/13a69c43-89a1-4022-8134-3b46d65a737f.jpg?v=1606576504
2305 Metal Moulds for Baking Non-Stick Cake Tins (Pack of 3),2305,Kitchen,699,15,18,594,504,846120,https://cdn.shopify.com/s/files/1/1916/9825/products/2305SKUCODE.jpg?v=1617332620
2126 Cake Mould Pan Set Baking Tray Removable Cake Mould Black (3 Pack),2126,Kitchen,899,15,18,764,648,846120,https://cdn.shopify.com/s/files/1/1916/9825/products/CakeMouldPanSet_01.jpg?v=1606579296
2143 Compact Hand Electric Mixer/Blender for Whipping/Mixing with Attachments,2143,Kitchen,999,40,18,599,508,846789,https://cdn.shopify.com/s/files/1/1916/9825/products/2609_2in1_Push_Chop_1100Ml.jpg?v=1637316818
